"runs","minutes","balls.faced","strike.rate","position","dismissal","inninng","opposition","player","team","year","event","country","home","goodsr","first","start","avg","cohort","years.played","top.team","rmean","rmedian"
57,116,73,78.08,4,"run out",4,"Australia","SP Fleming","New Zealand",2001,1,"Australia",0,1,2,1994,40.06,"90s",7,1,87.1502682162234,59
30,108,73,41.09,3,"caught",1,"South Africa","SP Fleming","New Zealand",2004,1,"New Zealand",1,0,1,1994,40.06,"90s",10,1,87.1502682162234,59
41,91,73,56.16,3,"caught",1,"England","SP Fleming","New Zealand",2008,1,"New Zealand",1,1,1,1994,40.06,"90s",14,0,87.1502682162234,59
34,95,72,47.22,2,"caught",1,"England","SP Fleming","New Zealand",2004,1,"England",0,1,1,1994,40.06,"90s",10,1,87.1502682162234,59
59,98,72,81.94,3,"caught",2,"England","SP Fleming","New Zealand",2008,1,"New Zealand",1,1,1,1994,40.06,"90s",14,0,87.1502682162234,59
25,112,71,35.21,3,"bowled",2,"India","SP Fleming","New Zealand",2002,1,"New Zealand",1,0,1,1994,40.06,"90s",8,0,87.1502682162234,59
49,83,70,70,3,"run out",1,"Zimbabwe","SP Fleming","New Zealand",1996,1,"New Zealand",1,1,1,1994,40.06,"90s",2,0,87.1502682162234,59
41,90,69,59.42,5,"lbw",1,"England","SP Fleming","New Zealand",1994,1,"England",0,1,1,1994,40.06,"90s",0,0,87.1502682162234,59
51,119,69,73.91,5,"not out",2,"Pakistan","SP Fleming","New Zealand",2001,0,"New Zealand",1,1,1,1994,40.06,"90s",7,1,87.1502682162234,59
25,94,68,36.76,4,"stumped",2,"Pakistan","SP Fleming","New Zealand",1995,1,"New Zealand",1,0,1,1994,40.06,"90s",1,1,87.1502682162234,59
38,83,66,57.57,3,"lbw",2,"England","SP Fleming","New Zealand",1999,1,"England",0,1,1,1994,40.06,"90s",5,0,87.1502682162234,59
32,93,66,48.48,4,"run out",1,"Pakistan","SP Fleming","New Zealand",2001,1,"New Zealand",1,1,1,1994,40.06,"90s",7,1,87.1502682162234,59
21,108,66,31.81,3,"caught",2,"India","SP Fleming","New Zealand",2002,1,"New Zealand",1,0,1,1994,40.06,"90s",8,0,87.1502682162234,59
31,87,65,47.69,5,"caught",3,"India","SP Fleming","New Zealand",1999,1,"India",0,1,2,1994,40.06,"90s",5,0,87.1502682162234,59
11,84,65,16.92,5,"caught",2,"Zimbabwe","SP Fleming","New Zealand",2000,1,"Zimbabwe",0,0,1,1994,40.06,"90s",6,0,87.1502682162234,59
37,102,64,57.81,3,"caught",3,"South Africa","SP Fleming","New Zealand",2006,1,"South Africa",0,1,2,1994,40.06,"90s",12,0,87.1502682162234,59
27,72,63,42.85,4,"caught",4,"Sri Lanka","SP Fleming","New Zealand",2006,1,"New Zealand",1,0,2,1994,40.06,"90s",12,1,87.1502682162234,59
35,83,61,57.37,4,"caught",2,"Sri Lanka","SP Fleming","New Zealand",1995,1,"New Zealand",1,1,1,1994,40.06,"90s",1,0,87.1502682162234,59
19,94,60,31.66,4,"caught",1,"Pakistan","SP Fleming","New Zealand",1996,1,"Pakistan",0,0,1,1994,40.06,"90s",2,1,87.1502682162234,59
18,96,60,30,2,"lbw",1,"Australia","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,1,1994,40.06,"90s",11,1,87.1502682162234,59
51,69,59,86.44,4,"caught",1,"Sri Lanka","SP Fleming","New Zealand",1997,1,"New Zealand",1,1,1,1994,40.06,"90s",3,0,87.1502682162234,59
27,72,59,45.76,3,"caught",1,"England","SP Fleming","New Zealand",1999,1,"England",0,1,1,1994,40.06,"90s",5,0,87.1502682162234,59
12,87,59,20.33,5,"caught",2,"England","SP Fleming","New Zealand",2002,1,"New Zealand",1,0,1,1994,40.06,"90s",8,0,87.1502682162234,59
21,79,58,36.2,5,"stumped",2,"Australia","SP Fleming","New Zealand",2000,1,"New Zealand",1,0,1,1994,40.06,"90s",6,1,87.1502682162234,59
32,88,58,55.17,3,"caught",4,"India","SP Fleming","New Zealand",2002,1,"New Zealand",1,1,2,1994,40.06,"90s",8,0,87.1502682162234,59
24,70,57,42.1,3,"lbw",3,"Pakistan","SP Fleming","New Zealand",2003,1,"New Zealand",1,0,2,1994,40.06,"90s",9,1,87.1502682162234,59
9,101,57,15.78,3,"caught",3,"South Africa","SP Fleming","New Zealand",2004,1,"New Zealand",1,0,2,1994,40.06,"90s",10,1,87.1502682162234,59
43,97,57,75.43,4,"caught",1,"South Africa","SP Fleming","New Zealand",2007,1,"South Africa",0,1,1,1994,40.06,"90s",13,0,87.1502682162234,59
14,66,56,25,4,"caught",2,"England","SP Fleming","New Zealand",1994,1,"England",0,0,1,1994,40.06,"90s",0,0,87.1502682162234,59
11,59,54,20.37,5,"caught",3,"England","SP Fleming","New Zealand",1994,1,"England",0,0,2,1994,40.06,"90s",0,0,87.1502682162234,59
29,74,54,53.7,3,"caught",2,"Bangladesh","SP Fleming","New Zealand",2004,1,"Bangladesh",0,1,1,1994,40.06,"90s",10,0,87.1502682162234,59
33,80,54,61.11,4,"lbw",3,"West Indies","SP Fleming","New Zealand",2006,1,"New Zealand",1,1,2,1994,40.06,"90s",12,0,87.1502682162234,59
18,67,52,34.61,3,"bowled",3,"India","SP Fleming","New Zealand",1999,1,"New Zealand",1,0,2,1994,40.06,"90s",5,0,87.1502682162234,59
17,67,50,34,4,"bowled",2,"South Africa","SP Fleming","New Zealand",1995,1,"New Zealand",1,0,1,1994,40.06,"90s",1,1,87.1502682162234,59
19,63,50,38,4,"caught",2,"Zimbabwe","SP Fleming","New Zealand",1998,1,"New Zealand",1,0,1,1994,40.06,"90s",4,0,87.1502682162234,59
14,57,49,28.57,3,"lbw",1,"Sri Lanka","SP Fleming","New Zealand",1998,1,"Sri Lanka",0,0,1,1994,40.06,"90s",4,0,87.1502682162234,59
27,71,48,56.25,3,"lbw",2,"South Africa","SP Fleming","New Zealand",2004,1,"New Zealand",1,1,1,1994,40.06,"90s",10,1,87.1502682162234,59
40,73,48,83.33,3,"caught",2,"South Africa","SP Fleming","New Zealand",2007,1,"South Africa",0,1,1,1994,40.06,"90s",13,0,87.1502682162234,59
30,57,47,63.82,5,"bowled",3,"West Indies","SP Fleming","New Zealand",1995,1,"New Zealand",1,1,2,1994,40.06,"90s",1,0,87.1502682162234,59
11,71,47,23.4,2,"caught",3,"England","SP Fleming","New Zealand",2004,1,"England",0,0,2,1994,40.06,"90s",10,1,87.1502682162234,59
16,56,46,34.78,5,"caught",1,"India","SP Fleming","New Zealand",1995,1,"India",0,0,1,1994,40.06,"90s",1,0,87.1502682162234,59
27,53,45,60,4,"caught",2,"Zimbabwe","SP Fleming","New Zealand",1997,1,"Zimbabwe",0,1,1,1994,40.06,"90s",3,0,87.1502682162234,59
14,69,45,31.11,4,"bowled",1,"South Africa","SP Fleming","New Zealand",2000,1,"South Africa",0,0,1,1994,40.06,"90s",6,1,87.1502682162234,59
22,73,45,48.88,4,"run out",1,"Zimbabwe","SP Fleming","New Zealand",2000,1,"New Zealand",1,1,1,1994,40.06,"90s",6,0,87.1502682162234,59
16,77,44,36.36,5,"caught",1,"India","SP Fleming","New Zealand",1994,1,"New Zealand",1,0,1,1994,40.06,"90s",0,0,87.1502682162234,59
16,71,44,36.36,4,"caught",1,"Australia","SP Fleming","New Zealand",2000,1,"New Zealand",1,0,1,1994,40.06,"90s",6,1,87.1502682162234,59
10,63,43,23.25,3,"lbw",3,"Sri Lanka","SP Fleming","New Zealand",1998,1,"Sri Lanka",0,0,2,1994,40.06,"90s",4,0,87.1502682162234,59
27,75,41,65.85,4,"caught",4,"South Africa","SP Fleming","New Zealand",1995,1,"New Zealand",1,1,2,1994,40.06,"90s",1,1,87.1502682162234,59
17,44,41,41.46,2,"lbw",3,"Australia","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,2,1994,40.06,"90s",11,1,87.1502682162234,59
6,39,37,16.21,3,"caught",1,"West Indies","SP Fleming","New Zealand",2002,1,"West Indies",0,0,1,1994,40.06,"90s",8,0,87.1502682162234,59
16,49,36,44.44,4,"bowled",1,"Sri Lanka","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,1,1994,40.06,"90s",11,1,87.1502682162234,59
11,30,34,32.35,4,"caught",3,"England","SP Fleming","New Zealand",1997,1,"New Zealand",1,0,2,1994,40.06,"90s",3,0,87.1502682162234,59
10,42,34,29.41,4,"caught",1,"Australia","SP Fleming","New Zealand",1997,1,"Australia",0,0,1,1994,40.06,"90s",3,1,87.1502682162234,59
17,55,34,50,3,"bowled",4,"India","SP Fleming","New Zealand",1998,1,"New Zealand",1,1,2,1994,40.06,"90s",4,0,87.1502682162234,59
14,47,34,41.17,4,"caught",1,"South Africa","SP Fleming","New Zealand",2000,1,"South Africa",0,0,1,1994,40.06,"90s",6,1,87.1502682162234,59
30,47,34,88.23,4,"bowled",1,"India","SP Fleming","New Zealand",2003,1,"India",0,1,1,1994,40.06,"90s",9,0,87.1502682162234,59
22,38,33,66.66,3,"caught",3,"West Indies","SP Fleming","New Zealand",1996,1,"West Indies",0,1,2,1994,40.06,"90s",2,0,87.1502682162234,59
14,46,32,43.75,4,"caught",1,"West Indies","SP Fleming","New Zealand",2006,1,"New Zealand",1,0,1,1994,40.06,"90s",12,0,87.1502682162234,59
9,36,31,29.03,4,"caught",3,"England","SP Fleming","New Zealand",1997,1,"New Zealand",1,0,2,1994,40.06,"90s",3,0,87.1502682162234,59
8,30,31,25.8,4,"caught",4,"India","SP Fleming","New Zealand",2003,1,"India",0,0,2,1994,40.06,"90s",9,0,87.1502682162234,59
17,42,31,54.83,2,"caught",4,"South Africa","SP Fleming","New Zealand",2007,1,"South Africa",0,1,2,1994,40.06,"90s",13,0,87.1502682162234,59
15,40,30,50,3,"caught",3,"South Africa","SP Fleming","New Zealand",1994,1,"South Africa",0,1,2,1994,40.06,"90s",0,1,87.1502682162234,59
4,55,29,13.79,3,"caught",3,"England","SP Fleming","New Zealand",1999,1,"England",0,0,2,1994,40.06,"90s",5,0,87.1502682162234,59
21,31,28,75,3,"caught",3,"Zimbabwe","SP Fleming","New Zealand",1996,1,"New Zealand",1,1,2,1994,40.06,"90s",2,0,87.1502682162234,59
9,30,28,32.14,4,"caught",1,"Zimbabwe","SP Fleming","New Zealand",2000,1,"Zimbabwe",0,0,1,1994,40.06,"90s",6,0,87.1502682162234,59
2,36,25,8,4,"bowled",1,"India","SP Fleming","New Zealand",1999,1,"India",0,0,1,1994,40.06,"90s",5,0,87.1502682162234,59
12,21,25,48,3,"lbw",4,"Zimbabwe","SP Fleming","New Zealand",2000,1,"Zimbabwe",0,1,2,1994,40.06,"90s",6,0,87.1502682162234,59
5,33,24,20.83,3,"not out",4,"England","SP Fleming","New Zealand",1999,0,"England",0,0,2,1994,40.06,"90s",5,0,87.1502682162234,59
8,26,24,33.33,4,"caught",4,"Australia","SP Fleming","New Zealand",2000,1,"New Zealand",1,0,2,1994,40.06,"90s",6,1,87.1502682162234,59
11,26,23,47.82,4,"caught",3,"England","SP Fleming","New Zealand",1994,1,"England",0,1,2,1994,40.06,"90s",0,0,87.1502682162234,59
5,39,22,22.72,5,"lbw",4,"Pakistan","SP Fleming","New Zealand",2001,1,"New Zealand",1,0,2,1994,40.06,"90s",7,1,87.1502682162234,59
14,29,22,63.63,4,"caught",2,"Bangladesh","SP Fleming","New Zealand",2008,1,"New Zealand",1,1,1,1994,40.06,"90s",14,0,87.1502682162234,59
6,22,21,28.57,4,"caught",4,"South Africa","SP Fleming","New Zealand",2006,1,"South Africa",0,0,2,1994,40.06,"90s",12,0,87.1502682162234,59
4,22,20,20,5,"bowled",3,"Australia","SP Fleming","New Zealand",2001,1,"Australia",0,0,2,1994,40.06,"90s",7,1,87.1502682162234,59
1,25,19,5.26,4,"caught",1,"England","SP Fleming","New Zealand",1997,1,"New Zealand",1,0,1,1994,40.06,"90s",3,0,87.1502682162234,59
3,21,19,15.78,3,"lbw",4,"Sri Lanka","SP Fleming","New Zealand",1998,1,"Sri Lanka",0,0,2,1994,40.06,"90s",4,0,87.1502682162234,59
0,29,18,0,4,"caught",4,"Australia","SP Fleming","New Zealand",1997,1,"Australia",0,0,2,1994,40.06,"90s",3,1,87.1502682162234,59
4,30,18,22.22,5,"caught",3,"Australia","SP Fleming","New Zealand",1997,1,"Australia",0,0,2,1994,40.06,"90s",3,1,87.1502682162234,59
11,33,18,61.11,3,"caught",3,"Australia","SP Fleming","New Zealand",2004,1,"Australia",0,1,2,1994,40.06,"90s",10,1,87.1502682162234,59
5,19,16,31.25,3,"caught",3,"West Indies","SP Fleming","New Zealand",2002,1,"West Indies",0,0,2,1994,40.06,"90s",8,0,87.1502682162234,59
4,19,16,25,3,"caught",2,"South Africa","SP Fleming","New Zealand",2004,1,"New Zealand",1,0,1,1994,40.06,"90s",10,1,87.1502682162234,59
4,20,16,25,2,"caught",3,"England","SP Fleming","New Zealand",2004,1,"England",0,0,2,1994,40.06,"90s",10,1,87.1502682162234,59
4,16,14,28.57,3,"caught",1,"South Africa","SP Fleming","New Zealand",1994,1,"South Africa",0,0,1,1994,40.06,"90s",0,1,87.1502682162234,59
3,27,14,21.42,3,"caught",3,"Zimbabwe","SP Fleming","New Zealand",1996,1,"New Zealand",1,0,2,1994,40.06,"90s",2,0,87.1502682162234,59
2,15,14,14.28,4,"caught",1,"Sri Lanka","SP Fleming","New Zealand",1997,1,"New Zealand",1,0,1,1994,40.06,"90s",3,0,87.1502682162234,59
3,20,13,23.07,3,"bowled",4,"Australia","SP Fleming","New Zealand",2004,1,"Australia",0,0,2,1994,40.06,"90s",10,1,87.1502682162234,59
3,18,13,23.07,4,"caught",3,"Australia","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,2,1994,40.06,"90s",11,1,87.1502682162234,59
0,10,11,0,4,"caught",3,"England","SP Fleming","New Zealand",1997,1,"New Zealand",1,0,2,1994,40.06,"90s",3,0,87.1502682162234,59
31,14,11,281.81,3,"not out",4,"South Africa","SP Fleming","New Zealand",2004,0,"New Zealand",1,1,2,1994,40.06,"90s",10,1,87.1502682162234,59
1,13,10,10,3,"caught",1,"West Indies","SP Fleming","New Zealand",1996,1,"West Indies",0,0,1,1994,40.06,"90s",2,0,87.1502682162234,59
4,15,10,40,4,"caught",1,"Bangladesh","SP Fleming","New Zealand",2001,1,"New Zealand",1,0,1,1994,40.06,"90s",7,0,87.1502682162234,59
1,13,10,10,3,"caught",1,"England","SP Fleming","New Zealand",2002,1,"New Zealand",1,0,1,1994,40.06,"90s",8,0,87.1502682162234,59
2,8,8,25,4,"caught",3,"Australia","SP Fleming","New Zealand",2000,1,"New Zealand",1,0,2,1994,40.06,"90s",6,1,87.1502682162234,59
0,8,7,0,4,"lbw",4,"Pakistan","SP Fleming","New Zealand",1995,1,"New Zealand",1,0,2,1994,40.06,"90s",1,1,87.1502682162234,59
1,10,7,14.28,2,"lbw",3,"Australia","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,2,1994,40.06,"90s",11,1,87.1502682162234,59
0,9,6,0,4,"caught",4,"Sri Lanka","SP Fleming","New Zealand",1995,1,"New Zealand",1,0,2,1994,40.06,"90s",1,0,87.1502682162234,59
0,12,6,0,4,"stumped",4,"Australia","SP Fleming","New Zealand",1997,1,"Australia",0,0,2,1994,40.06,"90s",3,1,87.1502682162234,59
3,5,6,50,4,"caught",2,"England","SP Fleming","New Zealand",2002,1,"New Zealand",1,1,1,1994,40.06,"90s",8,0,87.1502682162234,59
0,5,6,0,3,"lbw",1,"Sri Lanka","SP Fleming","New Zealand",2003,1,"Sri Lanka",0,0,1,1994,40.06,"90s",9,1,87.1502682162234,59
0,8,6,0,4,"caught",2,"Sri Lanka","SP Fleming","New Zealand",2006,1,"New Zealand",1,0,1,1994,40.06,"90s",12,1,87.1502682162234,59
1,4,5,20,3,"caught",2,"England","SP Fleming","New Zealand",1999,1,"England",0,0,1,1994,40.06,"90s",5,0,87.1502682162234,59
8,6,5,160,4,"caught",3,"South Africa","SP Fleming","New Zealand",2000,1,"South Africa",0,1,2,1994,40.06,"90s",6,1,87.1502682162234,59
1,6,5,20,3,"bowled",3,"England","SP Fleming","New Zealand",2002,1,"New Zealand",1,0,2,1994,40.06,"90s",8,0,87.1502682162234,59
0,10,5,0,3,"caught",2,"South Africa","SP Fleming","New Zealand",2006,1,"South Africa",0,0,1,1994,40.06,"90s",12,0,87.1502682162234,59
0,3,4,0,3,"caught",3,"Pakistan","SP Fleming","New Zealand",2003,1,"New Zealand",1,0,2,1994,40.06,"90s",9,1,87.1502682162234,59
0,2,4,0,3,"lbw",1,"Pakistan","SP Fleming","New Zealand",2003,1,"New Zealand",1,0,1,1994,40.06,"90s",9,1,87.1502682162234,59
0,3,3,0,3,"caught",1,"India","SP Fleming","New Zealand",1999,1,"New Zealand",1,0,1,1994,40.06,"90s",5,0,87.1502682162234,59
2,2,3,66.66,4,"bowled",2,"Pakistan","SP Fleming","New Zealand",2002,1,"Pakistan",0,1,1,1994,40.06,"90s",8,1,87.1502682162234,59
1,17,3,33.33,3,"bowled",2,"India","SP Fleming","New Zealand",2003,1,"India",0,0,1,1994,40.06,"90s",9,0,87.1502682162234,59
0,2,3,0,3,"caught",1,"Australia","SP Fleming","New Zealand",2004,1,"Australia",0,0,1,1994,40.06,"90s",10,1,87.1502682162234,59
0,5,3,0,4,"lbw",4,"Sri Lanka","SP Fleming","New Zealand",2006,1,"New Zealand",1,0,2,1994,40.06,"90s",12,1,87.1502682162234,59
0,2,1,0,4,"caught",2,"Australia","SP Fleming","New Zealand",1997,1,"Australia",0,0,1,1994,40.06,"90s",3,1,87.1502682162234,59
0,1,1,0,4,"caught",2,"Australia","SP Fleming","New Zealand",2001,1,"Australia",0,0,1,1994,40.06,"90s",7,1,87.1502682162234,59
0,3,1,0,2,"lbw",2,"Australia","SP Fleming","New Zealand",2005,1,"New Zealand",1,0,1,1994,40.06,"90s",11,1,87.1502682162234,59
138,582,465,29.67,1,"caught",3,"West Indies","JG Wright","New Zealand",1987,1,"New Zealand",1,0,2,1978,37.82,"70s",9,1,108.028507880499,76
185,553,443,41.76,2,"bowled",1,"India","JG Wright","New Zealand",1990,1,"New Zealand",1,0,1,1978,37.82,"70s",12,0,108.028507880499,76
110,460,434,25.34,1,"caught",2,"India","JG Wright","New Zealand",1981,1,"New Zealand",1,0,1,1978,37.82,"70s",3,0,108.028507880499,76
119,424,343,34.69,1,"bowled",1,"England","JG Wright","New Zealand",1986,1,"England",0,0,1,1978,37.82,"70s",8,0,108.028507880499,76
116,406,334,34.73,2,"caught",2,"England","JG Wright","New Zealand",1992,1,"New Zealand",1,0,1,1978,37.82,"70s",14,0,108.028507880499,76
99,400,323,30.65,2,"stumped",3,"England","JG Wright","New Zealand",1992,1,"New Zealand",1,0,2,1978,37.82,"70s",14,0,108.028507880499,76
130,387,297,43.77,1,"bowled",1,"England","JG Wright","New Zealand",1984,1,"New Zealand",1,0,1,1978,37.82,"70s",6,0,108.028507880499,76
103,352,276,37.31,1,"caught",1,"England","JG Wright","New Zealand",1988,1,"New Zealand",1,0,1,1978,37.82,"70s",10,0,108.028507880499,76
72,361,264,27.27,2,"caught",1,"Australia","JG Wright","New Zealand",1993,1,"New Zealand",1,0,1,1978,37.82,"70s",15,1,108.028507880499,76
141,354,262,53.81,2,"bowled",3,"Australia","JG Wright","New Zealand",1982,1,"New Zealand",1,1,2,1978,37.82,"70s",4,0,108.028507880499,76
55,348,244,22.54,1,"lbw",1,"England","JG Wright","New Zealand",1978,1,"New Zealand",1,0,1,1978,37.82,"70s",0,1,108.028507880499,76
66,176,229,28.82,2,"caught",2,"Pakistan","JG Wright","New Zealand",1985,1,"New Zealand",1,0,1,1978,37.82,"70s",7,1,108.028507880499,76
93,286,226,41.15,1,"caught",2,"England","JG Wright","New Zealand",1983,1,"England",0,0,1,1978,37.82,"70s",5,0,108.028507880499,76
99,310,223,44.39,2,"caught",1,"Australia","JG Wright","New Zealand",1987,1,"Australia",0,0,1,1978,37.82,"70s",9,0,108.028507880499,76
42,308,222,18.91,2,"stumped",3,"Sri Lanka","JG Wright","New Zealand",1992,1,"Sri Lanka",0,0,2,1978,37.82,"70s",14,0,108.028507880499,76
98,280,215,45.58,2,"caught",2,"England","JG Wright","New Zealand",1990,1,"England",0,1,1,1978,37.82,"70s",12,0,108.028507880499,76
59,254,210,28.09,1,"caught",4,"Australia","JG Wright","New Zealand",1986,1,"New Zealand",1,0,2,1978,37.82,"70s",8,0,108.028507880499,76
48,280,209,22.96,2,"caught",4,"Sri Lanka","JG Wright","New Zealand",1984,1,"Sri Lanka",0,0,2,1978,37.82,"70s",6,0,108.028507880499,76
113,278,208,54.32,2,"not out",2,"India","JG Wright","New Zealand",1990,0,"New Zealand",1,1,1,1978,37.82,"70s",12,0,108.028507880499,76
39,270,201,19.4,2,"lbw",2,"Australia","JG Wright","New Zealand",1993,1,"New Zealand",1,0,1,1978,37.82,"70s",15,1,108.028507880499,76
107,235,200,53.5,1,"caught",2,"Pakistan","JG Wright","New Zealand",1984,1,"Pakistan",0,1,1,1978,37.82,"70s",6,1,108.028507880499,76
117,248,197,59.39,2,"not out",4,"Australia","JG Wright","New Zealand",1990,0,"New Zealand",1,1,2,1978,37.82,"70s",12,0,108.028507880499,76
74,277,195,37.94,2,"caught",3,"India","JG Wright","New Zealand",1990,1,"New Zealand",1,0,2,1978,37.82,"70s",12,0,108.028507880499,76
33,218,194,17.01,1,"not out",4,"India","JG Wright","New Zealand",1981,0,"New Zealand",1,0,2,1978,37.82,"70s",3,0,108.028507880499,76
62,231,189,32.8,2,"caught",3,"India","JG Wright","New Zealand",1988,1,"India",0,0,2,1978,37.82,"70s",10,0,108.028507880499,76
88,232,188,46.8,1,"run out",4,"England","JG Wright","New Zealand",1983,1,"England",0,1,2,1978,37.82,"70s",5,0,108.028507880499,76
75,246,172,43.6,1,"caught",1,"West Indies","JG Wright","New Zealand",1987,1,"New Zealand",1,0,1,1978,37.82,"70s",9,1,108.028507880499,76
88,240,168,52.38,2,"caught",3,"Sri Lanka","JG Wright","New Zealand",1991,1,"New Zealand",1,1,2,1978,37.82,"70s",13,0,108.028507880499,76
84,213,168,50,2,"caught",2,"Sri Lanka","JG Wright","New Zealand",1991,1,"New Zealand",1,1,1,1978,37.82,"70s",13,0,108.028507880499,76
50,231,168,29.76,2,"caught",3,"Sri Lanka","JG Wright","New Zealand",1992,1,"Sri Lanka",0,0,2,1978,37.82,"70s",14,0,108.028507880499,76
56,200,167,33.53,1,"caught",2,"Australia","JG Wright","New Zealand",1986,1,"New Zealand",1,0,1,1978,37.82,"70s",8,0,108.028507880499,76
43,195,164,26.21,1,"caught",3,"Australia","JG Wright","New Zealand",1985,1,"Australia",0,0,2,1978,37.82,"70s",7,0,108.028507880499,76
62,191,159,38.99,1,"caught",1,"England","JG Wright","New Zealand",1978,1,"England",0,0,1,1978,37.82,"70s",0,1,108.028507880499,76
49,208,155,31.61,2,"caught",3,"England","JG Wright","New Zealand",1988,1,"New Zealand",1,0,2,1978,37.82,"70s",10,0,108.028507880499,76
36,222,149,24.16,2,"caught",2,"Australia","JG Wright","New Zealand",1990,1,"New Zealand",1,0,1,1978,37.82,"70s",12,0,108.028507880499,76
38,165,148,25.67,1,"caught",1,"Australia","JG Wright","New Zealand",1985,1,"Australia",0,0,1,1978,37.82,"70s",7,0,108.028507880499,76
22,155,148,14.86,2,"caught",2,"India","JG Wright","New Zealand",1988,1,"India",0,0,1,1978,37.82,"70s",10,0,108.028507880499,76
53,218,145,36.55,2,"bowled",2,"West Indies","JG Wright","New Zealand",1985,1,"West Indies",0,0,1,1978,37.82,"70s",7,1,108.028507880499,76
58,145,144,40.27,2,"lbw",4,"India","JG Wright","New Zealand",1988,1,"India",0,0,2,1978,37.82,"70s",10,0,108.028507880499,76
45,199,143,31.46,2,"lbw",1,"Sri Lanka","JG Wright","New Zealand",1984,1,"Sri Lanka",0,0,1,1978,37.82,"70s",6,0,108.028507880499,76
101,185,140,72.14,2,"caught",3,"Sri Lanka","JG Wright","New Zealand",1991,1,"New Zealand",1,1,2,1978,37.82,"70s",13,0,108.028507880499,76
38,178,139,27.33,2,"caught",1,"Australia","JG Wright","New Zealand",1982,1,"New Zealand",1,0,1,1978,37.82,"70s",4,0,108.028507880499,76
45,200,135,33.33,2,"caught",1,"Australia","JG Wright","New Zealand",1987,1,"Australia",0,0,1,1978,37.82,"70s",9,0,108.028507880499,76
